image_path,group,group_source,label,class_id,meaning,advice
dataset_aug/Warning Signs/W.242b/1_rot-45.png,nguy hiểm,Warning Signs,W.242b,,Nơi đường sắt giao vuông góc (nhiều ray),"Giao cắt đường sắt nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.242b/1_rot10.png,nguy hiểm,Warning Signs,W.242b,,Nơi đường sắt giao vuông góc (nhiều ray),"Giao cắt đường sắt nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.242b/1_rot20.png,nguy hiểm,Warning Signs,W.242b,,Nơi đường sắt giao vuông góc (nhiều ray),"Giao cắt đường sắt nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.242b/1_rot30.png,nguy hiểm,Warning Signs,W.242b,,Nơi đường sắt giao vuông góc (nhiều ray),"Giao cắt đường sắt nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.242b/1_rot45.png,nguy hiểm,Warning Signs,W.242b,,Nơi đường sắt giao vuông góc (nhiều ray),"Giao cắt đường sắt nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.242b/1_shear_5deg.png,nguy hiểm,Warning Signs,W.242b,,Nơi đường sắt giao vuông góc (nhiều ray),"Giao cắt đường sắt nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.242b/1_zoom_in.png,nguy hiểm,Warning Signs,W.242b,,Nơi đường sắt giao vuông góc (nhiều ray),"Giao cắt đường sắt nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.242b/1_zoom_out.png,nguy hiểm,Warning Signs,W.242b,,Nơi đường sắt giao vuông góc (nhiều ray),"Giao cắt đường sắt nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243a/1.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_blur.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_bright.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_dark.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_original.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_persp1.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_persp2.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_rot-10.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_rot-20.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_rot-30.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_rot-45.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_rot10.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_rot20.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_rot30.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_rot45.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_shear_5deg.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_shear_m5deg.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_zoom_in.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243a/1_zoom_out.png,nguy hiểm,Warning Signs,W.243a,,Nơi đường sắt giao không vuông góc (1 ray),"Giao cắt chéo đường sắt, cực kỳ cẩn thận."
dataset_aug/Warning Signs/W.243b/1.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_blur.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_bright.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_dark.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_original.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_persp1.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_persp2.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_rot-10.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_rot-20.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_rot-30.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_rot-45.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_rot10.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_rot20.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_rot30.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_rot45.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_blur.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_bright.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_dark.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_original.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_persp1.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_persp2.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_rot-10.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_rot-20.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_rot-30.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_rot-45.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_rot10.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_rot20.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_rot30.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_rot45.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_shear_5deg.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_shear_m5deg.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_zoom_in.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_shear_5deg_zoom_out.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_zoom_in.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243b/1_zoom_out.png,nguy hiểm,Warning Signs,W.243b,,Nơi đường sắt giao không vuông góc (nhiều ray),"Giao cắt chéo nhiều ray, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_blur.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_bright.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_dark.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_original.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_persp1.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_persp2.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_rot-10.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_rot-20.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_rot-30.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_rot-45.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_rot10.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_rot20.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_rot30.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_rot45.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_shear_5deg.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_shear_m5deg.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_zoom_in.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.243c/1_zoom_out.png,nguy hiểm,Warning Signs,W.243c,,Nơi đường sắt giao không vuông góc (dạng khác),"Giao cắt chéo đường sắt, dừng hẳn quan sát."
dataset_aug/Warning Signs/W.244/1.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_blur.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_bright.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_dark.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_original.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_persp1.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_persp2.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_rot-10.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_rot-20.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_rot-30.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_rot-45.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_rot10.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
dataset_aug/Warning Signs/W.244/1_rot20.png,nguy hiểm,Warning Signs,W.244,,Đoạn đường hay xảy ra tai nạn,"Đoạn đường hay tai nạn, tập trung lái xe, giảm tốc."
